minute,calories,distance,floors,heart,steps,sleep_level
20:55:00,1.065790057,0,0,86,0,
20:56:00,1.259570003,0,0,86,0,
20:57:00,1.259570003,0,0,81,0,
20:58:00,0.968900025,0,0,83,0,
20:59:00,1.065790057,0,0,80,0,
21:00:00,1.065790057,0,0,81,0,
21:01:00,0.968900025,0,0,79,0,
21:02:00,1.065790057,0,0,78,0,
21:03:00,1.065790057,0,0,81,0,
21:04:00,1.065790057,0,0,82,0,
21:05:00,1.065790057,0,0,82,0,
21:06:00,1.065790057,0,0,80,0,
21:07:00,1.065790057,0,0,79,0,
21:08:00,1.065790057,0,0,76,0,
21:09:00,1.065790057,0,0,81,0,
21:10:00,0.968900025,0,0,80,0,
21:11:00,0.968900025,0,0,80,0,
21:12:00,0.968900025,0,0,78,0,
21:13:00,2.32536006,0.001746053,0,79,4,
21:14:00,1.065790057,0,0,74,0,
21:15:00,2.32536006,0.003492106,0,75,8,
21:16:00,1.065790057,0,0,77,0,
21:17:00,1.065790057,0,0,78,0,
21:18:00,1.065790057,0,0,76,0,
21:19:00,1.065790057,0,0,80,0,
21:20:00,2.519140005,0.006108079,0,82,14,
21:21:00,2.519140005,0.004362026,0,84,10,
21:22:00,1.259570003,0,0,81,0,
21:23:00,1.065790057,0,0,82,0,
21:24:00,2.906699896,0.013086078,0,87,30,
21:25:00,3.48803997,0.021810129,0,94,50,
21:26:00,3.48803997,0.019629115,0,89,45,
21:27:00,3.8756001,0.027483247,0,98,63,
21:28:00,3.8756001,0.022680048,0,102,52,
21:29:00,5.425839901,0.046236232,0,102,106,
21:30:00,5.619619846,0.047547322,0,111,109,
21:31:00,4.456940174,0.020064076,0,96,46,
21:32:00,5.232059956,0.041874204,0,99,96,
21:33:00,5.813399792,0.048852202,0,109,112,
21:34:00,5.232059956,0.037947137,0,101,87,
21:35:00,3.8756001,0.023556182,0,107,54,
21:36:00,5.232059956,0.037947137,0,102,87,
21:37:00,4.263160229,0.028788127,0,88,66,
21:38:00,2.519140005,0.003050933,0,99,7,
21:39:00,3.681819916,0.018318024,0,99,42,
21:40:00,3.48803997,0.016137009,0,103,37,
21:41:00,3.48803997,0.005673119,0,97,13,
21:42:00,3.48803997,0.01439717,0,95,33,
21:43:00,3.48803997,0.01570205,0,100,36,
21:44:00,1.259570003,0,0,93,0,
21:45:00,1.259570003,0,0,92,0,
21:46:00,1.259570003,0,0,93,0,
21:47:00,1.259570003,0,0,87,0,
21:48:00,1.259570003,0,0,81,0,
21:49:00,2.519140005,0.003927066,0,85,9,
21:50:00,2.71291995,0.007854132,0,92,18,
21:51:00,2.71291995,0.004796986,0,84,11,
21:52:00,2.519140005,0.003492106,0,77,8,
21:53:00,1.065790057,0,0,78,0,
21:54:00,0.968900025,0,0,80,0,
21:55:00,1.065790057,0,0,77,0,
21:56:00,1.065790057,0,0,77,0,
21:57:00,0.968900025,0,0,75,0,
21:58:00,1.065790057,0,0,75,0,
21:59:00,0.968900025,0,0,74,0,
22:00:00,0.968900025,0,0,74,0,
22:01:00,0.968900025,0,0,76,0,
22:02:00,0.968900025,0,0,75,0,
22:03:00,0.968900025,0,0,73,0,
22:04:00,1.065790057,0,0,74,0,
22:05:00,0.968900025,0,0,76,0,
22:06:00,1.065790057,0,0,83,0,
22:07:00,2.71291995,0.008289091,0,71,19,
22:08:00,0.968900025,0,0,68,0,
22:09:00,0.968900025,0,0,68,0,
22:10:00,0.968900025,0,0,66,0,
22:11:00,2.519140005,0.006108079,0,77,14,
22:12:00,2.906699896,0.011340024,0,73,26,
22:13:00,0.968900025,0,0,72,0,
22:14:00,0.968900025,0,0,68,0,
22:15:00,0.968900025,0,0,71,0,
22:16:00,0.968900025,0,0,72,0,
22:17:00,0.968900025,0,0,73,0,
22:18:00,1.065790057,0,0,71,0,
22:19:00,0.968900025,0,0,68,0,
22:20:00,0.968900025,0,0,69,0,
22:21:00,0.968900025,0,0,71,0,
22:22:00,0.968900025,0,0,66,0,
22:23:00,1.065790057,0,0,69,0,
22:24:00,1.065790057,0,0,69,0,
22:25:00,0.968900025,0,0,71,0,
22:26:00,0.968900025,0,0,72,0,
22:27:00,0.968900025,0,0,69,0,
22:28:00,0.968900025,0,0,70,0,
22:29:00,0.968900025,0,0,72,0,
22:30:00,0.968900025,0,0,75,0,
22:31:00,0.968900025,0,0,72,0,
22:32:00,0.968900025,0,0,74,0,1
22:33:00,0.968900025,0,0,76,0,1
22:34:00,0.968900025,0,0,78,0,1
22:35:00,0.968900025,0,0,76,0,1
22:36:00,1.065790057,0,0,73,0,1
22:37:00,0.968900025,0,0,76,0,1
22:38:00,0.968900025,0,0,74,0,1
22:39:00,0.968900025,0,0,74,0,1
22:40:00,1.065790057,0,0,76,0,1
22:41:00,0.968900025,0,0,75,0,1
22:42:00,0.968900025,0,0,76,0,1
22:43:00,0.968900025,0,0,74,0,1
22:44:00,0.968900025,0,0,74,0,1
22:45:00,1.065790057,0,0,77,0,1
22:46:00,1.065790057,0,0,76,0,1
22:47:00,1.065790057,0,0,74,0,1
22:48:00,0.968900025,0,0,76,0,1
22:49:00,0.968900025,0,0,75,0,1
22:50:00,0.968900025,0,0,74,0,1
22:51:00,0.968900025,0,0,76,0,1
22:52:00,0.968900025,0,0,76,0,1
22:53:00,0.968900025,0,0,76,0,1
22:54:00,0.968900025,0,0,80,0,1
22:55:00,0.968900025,0,0,75,0,1
22:56:00,0.968900025,0,0,75,0,1
22:57:00,0.968900025,0,0,77,0,1
22:58:00,0.968900025,0,0,78,0,2
22:59:00,0.968900025,0,0,75,0,2
23:00:00,0.968900025,0,0,76,0,1
23:01:00,1.065790057,0,0,77,0,2
23:02:00,0.968900025,0,0,74,0,2
23:03:00,0.968900025,0,0,76,0,2
23:04:00,0.968900025,0,0,76,0,1
23:05:00,0.968900025,0,0,77,0,1
23:06:00,0.968900025,0,0,78,0,1
23:07:00,0.968900025,0,0,77,0,1
23:08:00,2.519140005,0.005231945,0,84,12,1
23:09:00,2.32536006,0.001311093,0,84,3,1
23:10:00,1.16268003,0,0,84,0,1
23:11:00,0.968900025,0,0,86,0,1
23:12:00,1.16268003,0,0,85,0,1
23:13:00,1.16268003,0,0,84,0,1
23:14:00,1.16268003,0,0,87,0,1
23:15:00,1.16268003,0,0,87,0,1
23:16:00,1.16268003,0,0,84,0,1
23:17:00,0.968900025,0,0,82,0,1
23:18:00,0.968900025,0,0,82,0,1
23:19:00,0.968900025,0,0,87,0,1
23:20:00,1.16268003,0,0,86,0,1
23:21:00,1.16268003,0,0,83,0,1
23:22:00,0.968900025,0,0,83,0,1
23:23:00,0.968900025,0,0,81,0,1
23:24:00,0.968900025,0,0,83,0,1
23:25:00,0.968900025,0,0,83,0,1
23:26:00,0.968900025,0,0,84,0,1
23:27:00,0.968900025,0,0,80,0,1
23:28:00,0.968900025,0,0,78,0,1
23:29:00,0.968900025,0,0,79,0,1
23:30:00,0.968900025,0,0,80,0,1
23:31:00,0.968900025,0,0,79,0,1
23:32:00,0.968900025,0,0,79,0,1
23:33:00,0.968900025,0,0,77,0,1
23:34:00,0.968900025,0,0,78,0,1
23:35:00,0.968900025,0,0,77,0,1
23:36:00,0.968900025,0,0,77,0,1
23:37:00,0.968900025,0,0,77,0,1
23:38:00,0.968900025,0,0,78,0,1
23:39:00,0.968900025,0,0,78,0,1
23:40:00,0.968900025,0,0,77,0,1
23:41:00,0.968900025,0,0,78,0,1
23:42:00,0.968900025,0,0,77,0,1
23:43:00,0.968900025,0,0,78,0,1
23:44:00,0.968900025,0,0,77,0,1
23:45:00,0.968900025,0,0,76,0,1
23:46:00,0.968900025,0,0,76,0,1
23:47:00,0.968900025,0,0,76,0,1
23:48:00,0.968900025,0,0,75,0,1
23:49:00,0.968900025,0,0,76,0,1
23:50:00,0.968900025,0,0,77,0,2
23:51:00,0.968900025,0,0,77,0,3
23:52:00,0.968900025,0,0,77,0,3
23:53:00,0.968900025,0,0,75,0,3
23:54:00,0.968900025,0,0,75,0,3
23:55:00,1.065790057,0,0,74,0,2
23:56:00,0.968900025,0,0,70,0,2
23:57:00,0.968900025,0,0,70,0,1
23:58:00,0.968900025,0,0,69,0,1
23:59:00,0.968900025,0,0,68,0,1
